code,name,parent,city,level,full_name,source
11,서울,,서울,CTPRVN,서울특별시,ctprvn
26,부산,,부산,CTPRVN,부산광역시,ctprvn
27,대구,,대구,CTPRVN,대구광역시,ctprvn
28,인천,,인천,CTPRVN,인천광역시,ctprvn
29,광주,,광주,CTPRVN,광주광역시,ctprvn
30,대전,,대전,CTPRVN,대전광역시,ctprvn
31,울산,,울산,CTPRVN,울산광역시,ctprvn
36,세종,,세종,CTPRVN,세종특별자치시,ctprvn
41,경기,,경기,CTPRVN,경기도,ctprvn
43,충청북,,충청북,CTPRVN,충청북도,ctprvn
44,충청남,,충청남,CTPRVN,충청남도,ctprvn
45,전라북,,전라북,CTPRVN,전라북도,ctprvn
46,전라남,,전라남,CTPRVN,전라남도,ctprvn
47,경상북,,경상북,CTPRVN,경상북도,ctprvn
48,경상남,,경상남,CTPRVN,경상남도,ctprvn
50,제주,,제주,CTPRVN,제주특별자치도,ctprvn
51,강원,,강원,CTPRVN,강원특별자치도,ctprvn
11110,종로구,서울,서울,SIG,서울 종로구,sig
11140,중구,서울,서울,SIG,서울 중구,sig
11170,용산구,서울,서울,SIG,서울 용산구,sig
11200,성동구,서울,서울,SIG,서울 성동구,sig
11215,광진구,서울,서울,SIG,서울 광진구,sig
11230,동대문구,서울,서울,SIG,서울 동대문구,sig
11260,중랑구,서울,서울,SIG,서울 중랑구,sig
11290,성북구,서울,서울,SIG,서울 성북구,sig
11305,강북구,서울,서울,SIG,서울 강북구,sig
11320,도봉구,서울,서울,SIG,서울 도봉구,sig
11350,노원구,서울,서울,SIG,서울 노원구,sig
11380,은평구,서울,서울,SIG,서울 은평구,sig
11410,서대문구,서울,서울,SIG,서울 서대문구,sig
11440,마포구,서울,서울,SIG,서울 마포구,sig
11470,양천구,서울,서울,SIG,서울 양천구,sig
11500,강서구,서울,서울,SIG,서울 강서구,sig
11530,구로구,서울,서울,SIG,서울 구로구,sig
11545,금천구,서울,서울,SIG,서울 금천구,sig
11560,영등포구,서울,서울,SIG,서울 영등포구,sig
11590,동작구,서울,서울,SIG,서울 동작구,sig
11620,관악구,서울,서울,SIG,서울 관악구,sig
11650,서초구,서울,서울,SIG,서울 서초구,sig
11680,강남구,서울,서울,SIG,서울 강남구,sig
11710,송파구,서울,서울,SIG,서울 송파구,sig
11740,강동구,서울,서울,SIG,서울 강동구,sig
26110,중구,부산,부산,SIG,부산 중구,sig
26140,서구,부산,부산,SIG,부산 서구,sig
26170,동구,부산,부산,SIG,부산 동구,sig
26200,영도구,부산,부산,SIG,부산 영도구,sig
26230,부산진구,부산,부산,SIG,부산 부산진구,sig
26260,동래구,부산,부산,SIG,부산 동래구,sig
26290,남구,부산,부산,SIG,부산 남구,sig
26320,북구,부산,부산,SIG,부산 북구,sig
26350,해운대구,부산,부산,SIG,부산 해운대구,sig
26380,사하구,부산,부산,SIG,부산 사하구,sig
26410,금정구,부산,부산,SIG,부산 금정구,sig
26440,강서구,부산,부산,SIG,부산 강서구,sig
26470,연제구,부산,부산,SIG,부산 연제구,sig
26500,수영구,부산,부산,SIG,부산 수영구,sig
26530,사상구,부산,부산,SIG,부산 사상구,sig
26710,기장군,부산,부산,SIG,부산 기장군,sig
27110,중구,대구,대구,SIG,대구 중구,sig
27140,동구,대구,대구,SIG,대구 동구,sig
27170,서구,대구,대구,SIG,대구 서구,sig
27200,남구,대구,대구,SIG,대구 남구,sig
27230,북구,대구,대구,SIG,대구 북구,sig
27260,수성구,대구,대구,SIG,대구 수성구,sig
27290,달서구,대구,대구,SIG,대구 달서구,sig
27710,달성군,대구,대구,SIG,대구 달성군,sig
27720,군위군,대구,대구,SIG,대구 군위군,sig
28110,중구,인천,인천,SIG,인천 중구,sig
28140,동구,인천,인천,SIG,인천 동구,sig
28177,미추홀구,인천,인천,SIG,인천 미추홀구,sig
28185,연수구,인천,인천,SIG,인천 연수구,sig
28200,남동구,인천,인천,SIG,인천 남동구,sig
28237,부평구,인천,인천,SIG,인천 부평구,sig
28245,계양구,인천,인천,SIG,인천 계양구,sig
28260,서구,인천,인천,SIG,인천 서구,sig
28710,강화군,인천,인천,SIG,인천 강화군,sig
28720,옹진군,인천,인천,SIG,인천 옹진군,sig
29110,동구,광주,광주,SIG,광주 동구,sig
29140,서구,광주,광주,SIG,광주 서구,sig
29155,남구,광주,광주,SIG,광주 남구,sig
29170,북구,광주,광주,SIG,광주 북구,sig
29200,광산구,광주,광주,SIG,광주 광산구,sig
30110,동구,대전,대전,SIG,대전 동구,sig
30140,중구,대전,대전,SIG,대전 중구,sig
30170,서구,대전,대전,SIG,대전 서구,sig
30200,유성구,대전,대전,SIG,대전 유성구,sig
30230,대덕구,대전,대전,SIG,대전 대덕구,sig
31110,중구,울산,울산,SIG,울산 중구,sig
31140,남구,울산,울산,SIG,울산 남구,sig
31170,동구,울산,울산,SIG,울산 동구,sig
31200,북구,울산,울산,SIG,울산 북구,sig
31710,울주군,울산,울산,SIG,울산 울주군,sig
36110,세종특별자치시,세종,세종,SIG,세종 세종특별자치시,sig
41111,수원시 장안구,경기,경기,SIG,경기 수원시 장안구,sig
41113,수원시 권선구,경기,경기,SIG,경기 수원시 권선구,sig
41115,수원시 팔달구,경기,경기,SIG,경기 수원시 팔달구,sig
41117,수원시 영통구,경기,경기,SIG,경기 수원시 영통구,sig
41131,성남시 수정구,경기,경기,SIG,경기 성남시 수정구,sig
41133,성남시 중원구,경기,경기,SIG,경기 성남시 중원구,sig
41135,성남시 분당구,경기,경기,SIG,경기 성남시 분당구,sig
41150,의정부시,경기,경기,SIG,경기 의정부시,sig
41171,안양시 만안구,경기,경기,SIG,경기 안양시 만안구,sig
41173,안양시 동안구,경기,경기,SIG,경기 안양시 동안구,sig
41190,부천시,경기,경기,SIG,경기 부천시,sig
41210,광명시,경기,경기,SIG,경기 광명시,sig
41220,평택시,경기,경기,SIG,경기 평택시,sig
41250,동두천시,경기,경기,SIG,경기 동두천시,sig
41271,안산시 상록구,경기,경기,SIG,경기 안산시 상록구,sig
41273,안산시 단원구,경기,경기,SIG,경기 안산시 단원구,sig
41281,고양시 덕양구,경기,경기,SIG,경기 고양시 덕양구,sig
41285,고양시 일산동구,경기,경기,SIG,경기 고양시 일산동구,sig
41287,고양시 일산서구,경기,경기,SIG,경기 고양시 일산서구,sig
41290,과천시,경기,경기,SIG,경기 과천시,sig
41310,구리시,경기,경기,SIG,경기 구리시,sig
41360,남양주시,경기,경기,SIG,경기 남양주시,sig
41370,오산시,경기,경기,SIG,경기 오산시,sig
41390,시흥시,경기,경기,SIG,경기 시흥시,sig
41410,군포시,경기,경기,SIG,경기 군포시,sig
41430,의왕시,경기,경기,SIG,경기 의왕시,sig
41450,하남시,경기,경기,SIG,경기 하남시,sig
41461,용인시 처인구,경기,경기,SIG,경기 용인시 처인구,sig
41463,용인시 기흥구,경기,경기,SIG,경기 용인시 기흥구,sig
41465,용인시 수지구,경기,경기,SIG,경기 용인시 수지구,sig
41480,파주시,경기,경기,SIG,경기 파주시,sig
41500,이천시,경기,경기,SIG,경기 이천시,sig
41550,안성시,경기,경기,SIG,경기 안성시,sig
41570,김포시,경기,경기,SIG,경기 김포시,sig
41590,화성시,경기,경기,SIG,경기 화성시,sig
41610,광주시,경기,경기,SIG,경기 광주시,sig
41630,양주시,경기,경기,SIG,경기 양주시,sig
41650,포천시,경기,경기,SIG,경기 포천시,sig
41670,여주시,경기,경기,SIG,경기 여주시,sig
41800,연천군,경기,경기,SIG,경기 연천군,sig
41820,가평군,경기,경기,SIG,경기 가평군,sig
41830,양평군,경기,경기,SIG,경기 양평군,sig
43111,청주시 상당구,충청북,충청북,SIG,충청북 청주시 상당구,sig
43112,청주시 서원구,충청북,충청북,SIG,충청북 청주시 서원구,sig
43113,청주시 흥덕구,충청북,충청북,SIG,충청북 청주시 흥덕구,sig
43114,청주시 청원구,충청북,충청북,SIG,충청북 청주시 청원구,sig
43130,충주시,충청북,충청북,SIG,충청북 충주시,sig
43150,제천시,충청북,충청북,SIG,충청북 제천시,sig
43720,보은군,충청북,충청북,SIG,충청북 보은군,sig
43730,옥천군,충청북,충청북,SIG,충청북 옥천군,sig
43740,영동군,충청북,충청북,SIG,충청북 영동군,sig
43745,증평군,충청북,충청북,SIG,충청북 증평군,sig
43750,진천군,충청북,충청북,SIG,충청북 진천군,sig
43760,괴산군,충청북,충청북,SIG,충청북 괴산군,sig
43770,음성군,충청북,충청북,SIG,충청북 음성군,sig
43800,단양군,충청북,충청북,SIG,충청북 단양군,sig
44131,천안시 동남구,충청남,충청남,SIG,충청남 천안시 동남구,sig
44133,천안시 서북구,충청남,충청남,SIG,충청남 천안시 서북구,sig
44150,공주시,충청남,충청남,SIG,충청남 공주시,sig
44180,보령시,충청남,충청남,SIG,충청남 보령시,sig
44200,아산시,충청남,충청남,SIG,충청남 아산시,sig
44210,서산시,충청남,충청남,SIG,충청남 서산시,sig
44230,논산시,충청남,충청남,SIG,충청남 논산시,sig
44250,계룡시,충청남,충청남,SIG,충청남 계룡시,sig
44270,당진시,충청남,충청남,SIG,충청남 당진시,sig
44710,금산군,충청남,충청남,SIG,충청남 금산군,sig
44760,부여군,충청남,충청남,SIG,충청남 부여군,sig
44770,서천군,충청남,충청남,SIG,충청남 서천군,sig
44790,청양군,충청남,충청남,SIG,충청남 청양군,sig
44800,홍성군,충청남,충청남,SIG,충청남 홍성군,sig
44810,예산군,충청남,충청남,SIG,충청남 예산군,sig
44825,태안군,충청남,충청남,SIG,충청남 태안군,sig
45111,전주시 완산구,전라북,전라북,SIG,전라북 전주시 완산구,sig
45113,전주시 덕진구,전라북,전라북,SIG,전라북 전주시 덕진구,sig
45130,군산시,전라북,전라북,SIG,전라북 군산시,sig
45140,익산시,전라북,전라북,SIG,전라북 익산시,sig
45180,정읍시,전라북,전라북,SIG,전라북 정읍시,sig
45190,남원시,전라북,전라북,SIG,전라북 남원시,sig
45210,김제시,전라북,전라북,SIG,전라북 김제시,sig
45710,완주군,전라북,전라북,SIG,전라북 완주군,sig
45720,진안군,전라북,전라북,SIG,전라북 진안군,sig
45730,무주군,전라북,전라북,SIG,전라북 무주군,sig
45740,장수군,전라북,전라북,SIG,전라북 장수군,sig
45750,임실군,전라북,전라북,SIG,전라북 임실군,sig
45770,순창군,전라북,전라북,SIG,전라북 순창군,sig
45790,고창군,전라북,전라북,SIG,전라북 고창군,sig
45800,부안군,전라북,전라북,SIG,전라북 부안군,sig
46110,목포시,전라남,전라남,SIG,전라남 목포시,sig
46130,여수시,전라남,전라남,SIG,전라남 여수시,sig
46150,순천시,전라남,전라남,SIG,전라남 순천시,sig
46170,나주시,전라남,전라남,SIG,전라남 나주시,sig
46230,광양시,전라남,전라남,SIG,전라남 광양시,sig
46710,담양군,전라남,전라남,SIG,전라남 담양군,sig
46720,곡성군,전라남,전라남,SIG,전라남 곡성군,sig
46730,구례군,전라남,전라남,SIG,전라남 구례군,sig
46770,고흥군,전라남,전라남,SIG,전라남 고흥군,sig
46780,보성군,전라남,전라남,SIG,전라남 보성군,sig
46790,화순군,전라남,전라남,SIG,전라남 화순군,sig
46800,장흥군,전라남,전라남,SIG,전라남 장흥군,sig
46810,강진군,전라남,전라남,SIG,전라남 강진군,sig
46820,해남군,전라남,전라남,SIG,전라남 해남군,sig
46830,영암군,전라남,전라남,SIG,전라남 영암군,sig
46840,무안군,전라남,전라남,SIG,전라남 무안군,sig
46860,함평군,전라남,전라남,SIG,전라남 함평군,sig
46870,영광군,전라남,전라남,SIG,전라남 영광군,sig
46880,장성군,전라남,전라남,SIG,전라남 장성군,sig
46890,완도군,전라남,전라남,SIG,전라남 완도군,sig
46900,진도군,전라남,전라남,SIG,전라남 진도군,sig
46910,신안군,전라남,전라남,SIG,전라남 신안군,sig
47111,포항시 남구,경상북,경상북,SIG,경상북 포항시 남구,sig
47113,포항시 북구,경상북,경상북,SIG,경상북 포항시 북구,sig
47130,경주시,경상북,경상북,SIG,경상북 경주시,sig
47150,김천시,경상북,경상북,SIG,경상북 김천시,sig
47170,안동시,경상북,경상북,SIG,경상북 안동시,sig
47190,구미시,경상북,경상북,SIG,경상북 구미시,sig
47210,영주시,경상북,경상북,SIG,경상북 영주시,sig
47230,영천시,경상북,경상북,SIG,경상북 영천시,sig
47250,상주시,경상북,경상북,SIG,경상북 상주시,sig
47280,문경시,경상북,경상북,SIG,경상북 문경시,sig
47290,경산시,경상북,경상북,SIG,경상북 경산시,sig
47730,의성군,경상북,경상북,SIG,경상북 의성군,sig
47750,청송군,경상북,경상북,SIG,경상북 청송군,sig
47760,영양군,경상북,경상북,SIG,경상북 영양군,sig
47770,영덕군,경상북,경상북,SIG,경상북 영덕군,sig
47820,청도군,경상북,경상북,SIG,경상북 청도군,sig
47830,고령군,경상북,경상북,SIG,경상북 고령군,sig
47840,성주군,경상북,경상북,SIG,경상북 성주군,sig
47850,칠곡군,경상북,경상북,SIG,경상북 칠곡군,sig
47900,예천군,경상북,경상북,SIG,경상북 예천군,sig
47920,봉화군,경상북,경상북,SIG,경상북 봉화군,sig
47930,울진군,경상북,경상북,SIG,경상북 울진군,sig
47940,울릉군,경상북,경상북,SIG,경상북 울릉군,sig
48121,창원시 의창구,경상남,경상남,SIG,경상남 창원시 의창구,sig
48123,창원시 성산구,경상남,경상남,SIG,경상남 창원시 성산구,sig
48125,창원시 마산합포구,경상남,경상남,SIG,경상남 창원시 마산합포구,sig
48127,창원시 마산회원구,경상남,경상남,SIG,경상남 창원시 마산회원구,sig
48129,창원시 진해구,경상남,경상남,SIG,경상남 창원시 진해구,sig
48170,진주시,경상남,경상남,SIG,경상남 진주시,sig
48220,통영시,경상남,경상남,SIG,경상남 통영시,sig
48240,사천시,경상남,경상남,SIG,경상남 사천시,sig
48250,김해시,경상남,경상남,SIG,경상남 김해시,sig
48270,밀양시,경상남,경상남,SIG,경상남 밀양시,sig
48310,거제시,경상남,경상남,SIG,경상남 거제시,sig
48330,양산시,경상남,경상남,SIG,경상남 양산시,sig
48720,의령군,경상남,경상남,SIG,경상남 의령군,sig
48730,함안군,경상남,경상남,SIG,경상남 함안군,sig
48740,창녕군,경상남,경상남,SIG,경상남 창녕군,sig
48820,고성군,경상남,경상남,SIG,경상남 고성군,sig
48840,남해군,경상남,경상남,SIG,경상남 남해군,sig
48850,하동군,경상남,경상남,SIG,경상남 하동군,sig
48860,산청군,경상남,경상남,SIG,경상남 산청군,sig
48870,함양군,경상남,경상남,SIG,경상남 함양군,sig
48880,거창군,경상남,경상남,SIG,경상남 거창군,sig
48890,합천군,경상남,경상남,SIG,경상남 합천군,sig
50110,제주시,제주,제주,SIG,제주 제주시,sig
50130,서귀포시,제주,제주,SIG,제주 서귀포시,sig
51110,춘천시,강원,강원,SIG,강원 춘천시,sig
51130,원주시,강원,강원,SIG,강원 원주시,sig
51150,강릉시,강원,강원,SIG,강원 강릉시,sig
51170,동해시,강원,강원,SIG,강원 동해시,sig
51190,태백시,강원,강원,SIG,강원 태백시,sig
51210,속초시,강원,강원,SIG,강원 속초시,sig
51230,삼척시,강원,강원,SIG,강원 삼척시,sig
51720,홍천군,강원,강원,SIG,강원 홍천군,sig
51730,횡성군,강원,강원,SIG,강원 횡성군,sig
51750,영월군,강원,강원,SIG,강원 영월군,sig
51760,평창군,강원,강원,SIG,강원 평창군,sig
51770,정선군,강원,강원,SIG,강원 정선군,sig
51780,철원군,강원,강원,SIG,강원 철원군,sig
51790,화천군,강원,강원,SIG,강원 화천군,sig
51800,양구군,강원,강원,SIG,강원 양구군,sig
51810,인제군,강원,강원,SIG,강원 인제군,sig
51820,고성군,강원,강원,SIG,강원 고성군,sig
51830,양양군,강원,강원,SIG,강원 양양군,sig
11110101,청운동,종로구,서울,EMD,서울 종로구 청운동,emd
11110102,신교동,종로구,서울,EMD,서울 종로구 신교동,emd
11110103,궁정동,종로구,서울,EMD,서울 종로구 궁정동,emd
11110104,효자동,종로구,서울,EMD,서울 종로구 효자동,emd
11110105,창성동,종로구,서울,EMD,서울 종로구 창성동,emd
11110106,통의동,종로구,서울,EMD,서울 종로구 통의동,emd
11110107,적선동,종로구,서울,EMD,서울 종로구 적선동,emd
11110108,통인동,종로구,서울,EMD,서울 종로구 통인동,emd
11110109,누상동,종로구,서울,EMD,서울 종로구 누상동,emd
11110110,누하동,종로구,서울,EMD,서울 종로구 누하동,emd
11110111,옥인동,종로구,서울,EMD,서울 종로구 옥인동,emd
11110112,체부동,종로구,서울,EMD,서울 종로구 체부동,emd
11110113,필운동,종로구,서울,EMD,서울 종로구 필운동,emd
11110114,내자동,종로구,서울,EMD,서울 종로구 내자동,emd
11110115,사직동,종로구,서울,EMD,서울 종로구 사직동,emd
11110116,도렴동,종로구,서울,EMD,서울 종로구 도렴동,emd
11110117,당주동,종로구,서울,EMD,서울 종로구 당주동,emd
11110118,내수동,종로구,서울,EMD,서울 종로구 내수동,emd
11110119,세종로,종로구,서울,EMD,서울 종로구 세종로,emd
11110120,신문로1가,종로구,서울,EMD,서울 종로구 신문로1가,emd
11110121,신문로2가,종로구,서울,EMD,서울 종로구 신문로2가,emd
11110122,청진동,종로구,서울,EMD,서울 종로구 청진동,emd
11110123,서린동,종로구,서울,EMD,서울 종로구 서린동,emd
11110124,수송동,종로구,서울,EMD,서울 종로구 수송동,emd
11110125,중학동,종로구,서울,EMD,서울 종로구 중학동,emd
11110126,종로1가,종로구,서울,EMD,서울 종로구 종로1가,emd
11110127,공평동,종로구,서울,EMD,서울 종로구 공평동,emd
11110128,관훈동,종로구,서울,EMD,서울 종로구 관훈동,emd
11110129,견지동,종로구,서울,EMD,서울 종로구 견지동,emd
11110130,와룡동,종로구,서울,EMD,서울 종로구 와룡동,emd
11110131,권농동,종로구,서울,EMD,서울 종로구 권농동,emd
11110132,운니동,종로구,서울,EMD,서울 종로구 운니동,emd
11110133,익선동,종로구,서울,EMD,서울 종로구 익선동,emd
11110134,경운동,종로구,서울,EMD,서울 종로구 경운동,emd
11110135,관철동,종로구,서울,EMD,서울 종로구 관철동,emd
11110136,인사동,종로구,서울,EMD,서울 종로구 인사동,emd
11110137,낙원동,종로구,서울,EMD,서울 종로구 낙원동,emd
11110138,종로2가,종로구,서울,EMD,서울 종로구 종로2가,emd
11110139,팔판동,종로구,서울,EMD,서울 종로구 팔판동,emd
11110140,삼청동,종로구,서울,EMD,서울 종로구 삼청동,emd
11110141,안국동,종로구,서울,EMD,서울 종로구 안국동,emd
11110142,소격동,종로구,서울,EMD,서울 종로구 소격동,emd
11110143,화동,종로구,서울,EMD,서울 종로구 화동,emd
11110144,사간동,종로구,서울,EMD,서울 종로구 사간동,emd
11110145,송현동,종로구,서울,EMD,서울 종로구 송현동,emd
11110146,가회동,종로구,서울,EMD,서울 종로구 가회동,emd
11110147,재동,종로구,서울,EMD,서울 종로구 재동,emd
11110148,계동,종로구,서울,EMD,서울 종로구 계동,emd
11110149,원서동,종로구,서울,EMD,서울 종로구 원서동,emd
11110150,훈정동,종로구,서울,EMD,서울 종로구 훈정동,emd
11110151,묘동,종로구,서울,EMD,서울 종로구 묘동,emd
11110152,봉익동,종로구,서울,EMD,서울 종로구 봉익동,emd
11110153,돈의동,종로구,서울,EMD,서울 종로구 돈의동,emd
11110154,장사동,종로구,서울,EMD,서울 종로구 장사동,emd
11110155,관수동,종로구,서울,EMD,서울 종로구 관수동,emd
11110156,종로3가,종로구,서울,EMD,서울 종로구 종로3가,emd
11110157,인의동,종로구,서울,EMD,서울 종로구 인의동,emd
11110158,예지동,종로구,서울,EMD,서울 종로구 예지동,emd
11110159,원남동,종로구,서울,EMD,서울 종로구 원남동,emd
11110160,연지동,종로구,서울,EMD,서울 종로구 연지동,emd
11110161,종로4가,종로구,서울,EMD,서울 종로구 종로4가,emd
11110162,효제동,종로구,서울,EMD,서울 종로구 효제동,emd
11110163,종로5가,종로구,서울,EMD,서울 종로구 종로5가,emd
11110164,종로6가,종로구,서울,EMD,서울 종로구 종로6가,emd
11110165,이화동,종로구,서울,EMD,서울 종로구 이화동,emd
11110166,연건동,종로구,서울,EMD,서울 종로구 연건동,emd
11110167,충신동,종로구,서울,EMD,서울 종로구 충신동,emd
11110168,동숭동,종로구,서울,EMD,서울 종로구 동숭동,emd
11110169,혜화동,종로구,서울,EMD,서울 종로구 혜화동,emd
11110170,명륜1가,종로구,서울,EMD,서울 종로구 명륜1가,emd
11110171,명륜2가,종로구,서울,EMD,서울 종로구 명륜2가,emd
11110172,명륜4가,종로구,서울,EMD,서울 종로구 명륜4가,emd
11110173,명륜3가,종로구,서울,EMD,서울 종로구 명륜3가,emd
11110174,창신동,종로구,서울,EMD,서울 종로구 창신동,emd
11110175,숭인동,종로구,서울,EMD,서울 종로구 숭인동,emd
11110176,교남동,종로구,서울,EMD,서울 종로구 교남동,emd
11110177,평동,종로구,서울,EMD,서울 종로구 평동,emd
11110178,송월동,종로구,서울,EMD,서울 종로구 송월동,emd
11110179,홍파동,종로구,서울,EMD,서울 종로구 홍파동,emd
11110180,교북동,종로구,서울,EMD,서울 종로구 교북동,emd
11110181,행촌동,종로구,서울,EMD,서울 종로구 행촌동,emd
11110182,구기동,종로구,서울,EMD,서울 종로구 구기동,emd
11110183,평창동,종로구,서울,EMD,서울 종로구 평창동,emd
11110184,부암동,종로구,서울,EMD,서울 종로구 부암동,emd
11110185,홍지동,종로구,서울,EMD,서울 종로구 홍지동,emd
11110186,신영동,종로구,서울,EMD,서울 종로구 신영동,emd
11110187,무악동,종로구,서울,EMD,서울 종로구 무악동,emd
11140101,무교동,중구,서울,EMD,서울 중구 무교동,emd
11140102,다동,중구,서울,EMD,서울 중구 다동,emd
11140103,태평로1가,중구,서울,EMD,서울 중구 태평로1가,emd
11140104,을지로1가,중구,서울,EMD,서울 중구 을지로1가,emd
11140105,을지로2가,중구,서울,EMD,서울 중구 을지로2가,emd
11140106,남대문로1가,중구,서울,EMD,서울 중구 남대문로1가,emd
11140107,삼각동,중구,서울,EMD,서울 중구 삼각동,emd
11140108,수하동,중구,서울,EMD,서울 중구 수하동,emd
11140109,장교동,중구,서울,EMD,서울 중구 장교동,emd
11140110,수표동,중구,서울,EMD,서울 중구 수표동,emd
11140111,소공동,중구,서울,EMD,서울 중구 소공동,emd
11140112,남창동,중구,서울,EMD,서울 중구 남창동,emd
11140113,북창동,중구,서울,EMD,서울 중구 북창동,emd
11140114,태평로2가,중구,서울,EMD,서울 중구 태평로2가,emd
11140115,남대문로2가,중구,서울,EMD,서울 중구 남대문로2가,emd
11140116,남대문로3가,중구,서울,EMD,서울 중구 남대문로3가,emd
11140117,남대문로4가,중구,서울,EMD,서울 중구 남대문로4가,emd
11140118,남대문로5가,중구,서울,EMD,서울 중구 남대문로5가,emd
11140119,봉래동1가,중구,서울,EMD,서울 중구 봉래동1가,emd
11140120,봉래동2가,중구,서울,EMD,서울 중구 봉래동2가,emd
11140121,회현동1가,중구,서울,EMD,서울 중구 회현동1가,emd
11140122,회현동2가,중구,서울,EMD,서울 중구 회현동2가,emd
11140123,회현동3가,중구,서울,EMD,서울 중구 회현동3가,emd
11140124,충무로1가,중구,서울,EMD,서울 중구 충무로1가,emd
11140125,충무로2가,중구,서울,EMD,서울 중구 충무로2가,emd
11140126,명동1가,중구,서울,EMD,서울 중구 명동1가,emd
11140127,명동2가,중구,서울,EMD,서울 중구 명동2가,emd
11140128,남산동1가,중구,서울,EMD,서울 중구 남산동1가,emd
11140129,남산동2가,중구,서울,EMD,서울 중구 남산동2가,emd
11140130,남산동3가,중구,서울,EMD,서울 중구 남산동3가,emd
11140131,저동1가,중구,서울,EMD,서울 중구 저동1가,emd
11140132,충무로4가,중구,서울,EMD,서울 중구 충무로4가,emd
11140133,충무로5가,중구,서울,EMD,서울 중구 충무로5가,emd
11140134,인현동2가,중구,서울,EMD,서울 중구 인현동2가,emd
11140135,예관동,중구,서울,EMD,서울 중구 예관동,emd
11140136,묵정동,중구,서울,EMD,서울 중구 묵정동,emd
11140137,필동1가,중구,서울,EMD,서울 중구 필동1가,emd
11140138,필동2가,중구,서울,EMD,서울 중구 필동2가,emd
11140139,필동3가,중구,서울,EMD,서울 중구 필동3가,emd
11140140,남학동,중구,서울,EMD,서울 중구 남학동,emd
11140141,주자동,중구,서울,EMD,서울 중구 주자동,emd
11140142,예장동,중구,서울,EMD,서울 중구 예장동,emd
11140143,장충동1가,중구,서울,EMD,서울 중구 장충동1가,emd
11140144,장충동2가,중구,서울,EMD,서울 중구 장충동2가,emd
11140145,광희동1가,중구,서울,EMD,서울 중구 광희동1가,emd
11140146,광희동2가,중구,서울,EMD,서울 중구 광희동2가,emd
11140147,쌍림동,중구,서울,EMD,서울 중구 쌍림동,emd
11140148,을지로6가,중구,서울,EMD,서울 중구 을지로6가,emd
11140149,을지로7가,중구,서울,EMD,서울 중구 을지로7가,emd
11140150,을지로4가,중구,서울,EMD,서울 중구 을지로4가,emd
11140151,을지로5가,중구,서울,EMD,서울 중구 을지로5가,emd
11140152,주교동,중구,서울,EMD,서울 중구 주교동,emd
11140153,방산동,중구,서울,EMD,서울 중구 방산동,emd
11140154,오장동,중구,서울,EMD,서울 중구 오장동,emd
11140155,을지로3가,중구,서울,EMD,서울 중구 을지로3가,emd
11140156,입정동,중구,서울,EMD,서울 중구 입정동,emd
11140157,산림동,중구,서울,EMD,서울 중구 산림동,emd
11140158,충무로3가,중구,서울,EMD,서울 중구 충무로3가,emd
11140159,초동,중구,서울,EMD,서울 중구 초동,emd
11140160,인현동1가,중구,서울,EMD,서울 중구 인현동1가,emd
11140161,저동2가,중구,서울,EMD,서울 중구 저동2가,emd
11140162,신당동,중구,서울,EMD,서울 중구 신당동,emd
11140163,흥인동,중구,서울,EMD,서울 중구 흥인동,emd
11140164,무학동,중구,서울,EMD,서울 중구 무학동,emd
11140165,황학동,중구,서울,EMD,서울 중구 황학동,emd
11140166,서소문동,중구,서울,EMD,서울 중구 서소문동,emd
11140167,정동,중구,서울,EMD,서울 중구 정동,emd
11140168,순화동,중구,서울,EMD,서울 중구 순화동,emd
11140169,의주로1가,중구,서울,EMD,서울 중구 의주로1가,emd
11140170,충정로1가,중구,서울,EMD,서울 중구 충정로1가,emd
11140171,중림동,중구,서울,EMD,서울 중구 중림동,emd
11140172,의주로2가,중구,서울,EMD,서울 중구 의주로2가,emd
11140173,만리동1가,중구,서울,EMD,서울 중구 만리동1가,emd
11140174,만리동2가,중구,서울,EMD,서울 중구 만리동2가,emd
11170101,후암동,용산구,서울,EMD,서울 용산구 후암동,emd
11170102,용산동2가,용산구,서울,EMD,서울 용산구 용산동2가,emd
11170103,용산동4가,용산구,서울,EMD,서울 용산구 용산동4가,emd
11170104,갈월동,용산구,서울,EMD,서울 용산구 갈월동,emd
11170105,남영동,용산구,서울,EMD,서울 용산구 남영동,emd
11170106,용산동1가,용산구,서울,EMD,서울 용산구 용산동1가,emd
11170107,동자동,용산구,서울,EMD,서울 용산구 동자동,emd
11170108,서계동,용산구,서울,EMD,서울 용산구 서계동,emd
11170109,청파동1가,용산구,서울,EMD,서울 용산구 청파동1가,emd
11170110,청파동2가,용산구,서울,EMD,서울 용산구 청파동2가,emd
11170111,청파동3가,용산구,서울,EMD,서울 용산구 청파동3가,emd
11170112,원효로1가,용산구,서울,EMD,서울 용산구 원효로1가,emd
11170113,원효로2가,용산구,서울,EMD,서울 용산구 원효로2가,emd
11170114,신창동,용산구,서울,EMD,서울 용산구 신창동,emd
11170115,산천동,용산구,서울,EMD,서울 용산구 산천동,emd
11170116,청암동,용산구,서울,EMD,서울 용산구 청암동,emd
11170117,원효로3가,용산구,서울,EMD,서울 용산구 원효로3가,emd
11170118,원효로4가,용산구,서울,EMD,서울 용산구 원효로4가,emd
11170119,효창동,용산구,서울,EMD,서울 용산구 효창동,emd
